GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08,VD09,VD10,VD11,VD12,VD13,VD14,VD15,VD16,VD17
1400000US22071008400,22071008400,"Census Tract 84, Orleans Parish, Louisiana",1239,1172,381,739,1,37,0,2,12,67,38,6,0,0,0,18,5
1400000US22071008500,22071008500,"Census Tract 85, Orleans Parish, Louisiana",1778,1765,14,1736,0,3,1,0,11,13,1,10,0,0,0,1,1
1400000US22071008600,22071008600,"Census Tract 86, Orleans Parish, Louisiana",1599,1580,6,1564,2,5,0,0,3,19,2,11,0,0,1,1,4
1400000US22071008700,22071008700,"Census Tract 87, Orleans Parish, Louisiana",768,753,75,673,1,1,0,0,3,15,1,7,1,0,0,2,4
1400000US22071008800,22071008800,"Census Tract 88, Orleans Parish, Louisiana",1967,1896,651,1203,5,5,0,0,32,71,32,8,0,0,0,15,16
1400000US22071008900,22071008900,"Census Tract 89, Orleans Parish, Louisiana",1535,1455,384,1042,4,4,0,4,17,80,37,5,2,0,0,25,11
1400000US22071009000,22071009000,"Census Tract 90, Orleans Parish, Louisiana",1970,1870,1757,54,6,17,4,0,32,100,75,4,1,0,0,15,5
1400000US22071009100,22071009100,"Census Tract 91, Orleans Parish, Louisiana",2569,2500,654,1773,2,31,0,3,37,69,24,16,1,0,0,22,6
1400000US22071009200,22071009200,"Census Tract 92, Orleans Parish, Louisiana",1950,1943,30,1902,5,1,0,0,5,7,1,6,0,0,0,0,0
1400000US22071009301,22071009301,"Census Tract 93.01, Orleans Parish, Louisiana",1190,1178,1,1168,0,1,0,0,8,12,2,7,0,0,0,0,3
1400000US22071009302,22071009302,"Census Tract 93.02, Orleans Parish, Louisiana",2259,2252,6,2239,2,2,0,0,3,7,0,5,1,0,0,1,0
1400000US22071009400,22071009400,"Census Tract 94, Orleans Parish, Louisiana",2190,2178,28,2130,5,2,0,2,11,12,1,8,0,0,0,1,2
1400000US22071009600,22071009600,"Census Tract 96, Orleans Parish, Louisiana",1610,1544,543,980,9,3,0,0,9,66,40,6,0,0,0,14,6
1400000US22071009700,22071009700,"Census Tract 97, Orleans Parish, Louisiana",1610,1559,453,1073,4,8,0,0,21,51,31,13,0,0,0,7,0
1400000US22071009900,22071009900,"Census Tract 99, Orleans Parish, Louisiana",3242,3091,2400,598,4,51,0,11,27,151,107,4,1,0,0,31,8
1400000US22071010000,22071010000,"Census Tract 100, Orleans Parish, Louisiana",2355,2323,239,2042,4,16,0,2,20,32,10,6,2,0,0,12,2
1400000US22071010100,22071010100,"Census Tract 101, Orleans Parish, Louisiana",2429,2346,1235,1018,4,48,0,7,34,83,48,3,1,1,1,24,5
1400000US22071010200,22071010200,"Census Tract 102, Orleans Parish, Louisiana",2696,2625,139,2458,1,14,0,2,11,71,20,22,0,0,0,18,11
1400000US22071010300,22071010300,"Census Tract 103, Orleans Parish, Louisiana",3423,3354,162,3167,4,8,0,3,10,69,11,35,0,0,0,12,11
1400000US22071010400,22071010400,"Census Tract 104, Orleans Parish, Louisiana",395,379,177,184,2,9,0,4,3,16,13,2,1,0,0,0,0
1400000US22071010500,22071010500,"Census Tract 105, Orleans Parish, Louisiana",1421,1365,551,773,7,8,3,3,20,56,34,5,0,0,0,10,7
1400000US22071010600,22071010600,"Census Tract 106, Orleans Parish, Louisiana",1574,1511,623,850,1,4,1,4,28,63,39,12,0,0,0,6,6
1400000US22071010700,22071010700,"Census Tract 107, Orleans Parish, Louisiana",1849,1780,1047,662,0,25,1,2,43,69,46,2,1,0,0,12,8
1400000US22071010800,22071010800,"Census Tract 108, Orleans Parish, Louisiana",1449,1396,1213,135,4,17,1,6,20,53,40,0,3,0,0,8,2
1400000US22071010900,22071010900,"Census Tract 109, Orleans Parish, Louisiana",3383,3271,1599,1605,9,32,2,2,22,112,56,18,0,1,0,35,2
1400000US22071011100,22071011100,"Census Tract 111, Orleans Parish, Louisiana",2446,2402,329,2022,9,9,3,3,27,44,7,8,0,0,0,23,6
1400000US22071011200,22071011200,"Census Tract 112, Orleans Parish, Louisiana",1534,1466,879,531,7,14,0,6,29,68,43,5,0,0,0,14,6
1400000US22071011400,22071011400,"Census Tract 114, Orleans Parish, Louisiana",1842,1758,1625,80,12,15,0,2,24,84,48,2,1,1,0,20,12
1400000US22071011500,22071011500,"Census Tract 115, Orleans Parish, Louisiana",1692,1638,1446,143,4,19,1,1,24,54,46,0,1,0,0,3,4
1400000US22071011600,22071011600,"Census Tract 116, Orleans Parish, Louisiana",1529,1495,1409,46,1,21,1,5,12,34,26,2,0,0,0,5,1
1400000US22071011700,22071011700,"Census Tract 117, Orleans Parish, Louisiana",3019,2934,2808,61,2,42,0,5,16,85,69,2,1,0,0,9,4
1400000US22071011900,22071011900,"Census Tract 119, Orleans Parish, Louisiana",1764,1669,1550,30,7,54,0,7,21,95,61,1,1,0,0,25,7
1400000US22071012000,22071012000,"Census Tract 120, Orleans Parish, Louisiana",1351,1291,1165,96,0,13,0,0,17,60,47,0,0,3,0,6,4
1400000US22071012101,22071012101,"Census Tract 121.01, Orleans Parish, Louisiana",2233,2099,1762,187,5,108,1,10,26,134,102,2,1,0,0,19,10
1400000US22071012102,22071012102,"Census Tract 121.02, Orleans Parish, Louisiana",3310,3121,2693,194,9,105,3,10,107,189,127,1,2,1,0,33,25
1400000US22071012200,22071012200,"Census Tract 122, Orleans Parish, Louisiana",2191,2072,1699,215,1,126,1,6,24,119,66,2,1,1,0,41,8
1400000US22071012300,22071012300,"Census Tract 123, Orleans Parish, Louisiana",2275,2146,825,1233,3,25,1,4,55,129,89,9,0,0,1,15,15
1400000US22071012400,22071012400,"Census Tract 124, Orleans Parish, Louisiana",1873,1821,751,1034,2,14,1,4,15,52,41,5,0,0,0,5,1
1400000US22071012500,22071012500,"Census Tract 125, Orleans Parish, Louisiana",1772,1698,977,650,1,47,0,4,19,74,52,11,1,0,0,9,1
1400000US22071012600,22071012600,"Census Tract 126, Orleans Parish, Louisiana",1929,1824,1410,329,5,44,0,6,30,105,77,1,0,0,1,20,6
1400000US22071012700,22071012700,"Census Tract 127, Orleans Parish, Louisiana",2509,2415,1287,1067,6,28,0,2,25,94,58,5,1,0,0,22,8
1400000US22071012800,22071012800,"Census Tract 128, Orleans Parish, Louisiana",2676,2561,1767,634,11,94,0,15,40,115,78,6,1,0,1,25,4
1400000US22071012900,22071012900,"Census Tract 129, Orleans Parish, Louisiana",1572,1500,717,748,0,13,1,4,17,72,41,6,0,0,0,21,4
1400000US22071013000,22071013000,"Census Tract 130, Orleans Parish, Louisiana",1993,1962,475,1450,1,17,0,0,19,31,11,4,0,0,0,15,1
1400000US22071013100,22071013100,"Census Tract 131, Orleans Parish, Louisiana",2156,2120,23,2071,3,3,1,9,10,36,5,23,0,0,0,6,2
1400000US22071013200,22071013200,"Census Tract 132, Orleans Parish, Louisiana",3232,3175,631,2485,6,16,0,5,32,57,30,8,0,0,1,11,7
1400000US22071013301,22071013301,"Census Tract 133.01, Orleans Parish, Louisiana",3615,3517,3388,23,3,75,0,1,27,98,86,1,0,1,0,4,6
1400000US22071013302,22071013302,"Census Tract 133.02, Orleans Parish, Louisiana",2162,2082,1565,409,1,82,1,2,22,80,59,2,2,0,3,7,7
1400000US22073000100,22073000100,"Census Tract 1, Ouachita Parish, Louisiana",5218,5153,4252,809,6,26,4,7,49,65,37,6,1,1,1,14,5
1400000US22073000200,22073000200,"Census Tract 2, Ouachita Parish, Louisiana",5401,5361,5099,216,9,20,1,0,16,40,24,1,2,0,0,8,5
1400000US22073000300,22073000300,"Census Tract 3, Ouachita Parish, Louisiana",1346,1339,82,1244,4,5,0,1,3,7,1,1,0,0,0,5,0
1400000US22073000401,22073000401,"Census Tract 4.01, Ouachita Parish, Louisiana",2791,2753,1191,1450,8,81,1,1,21,38,14,2,0,0,0,19,3
1400000US22073000402,22073000402,"Census Tract 4.02, Ouachita Parish, Louisiana",3141,3104,1551,1352,6,159,0,4,32,37,17,2,1,0,0,17,0
1400000US22073000500,22073000500,"Census Tract 5, Ouachita Parish, Louisiana",3163,3122,2047,1006,5,34,0,4,26,41,18,17,0,0,0,4,2
1400000US22073000600,22073000600,"Census Tract 6, Ouachita Parish, Louisiana",4459,4431,13,4392,2,3,0,0,21,28,2,24,0,0,2,0,0
1400000US22073000700,22073000700,"Census Tract 7, Ouachita Parish, Louisiana",2144,2134,6,2117,2,0,0,0,9,10,0,10,0,0,0,0,0
1400000US22073000800,22073000800,"Census Tract 8, Ouachita Parish, Louisiana",842,801,336,441,0,11,3,0,10,41,25,7,0,2,0,4,3
1400000US22073000900,22073000900,"Census Tract 9, Ouachita Parish, Louisiana",1655,1634,9,1617,2,0,0,0,6,21,4,17,0,0,0,0,0
1400000US22073001001,22073001001,"Census Tract 10.01, Ouachita Parish, Louisiana",4272,4246,281,3948,1,0,1,0,15,26,5,10,3,0,0,8,0
1400000US22073001002,22073001002,"Census Tract 10.02, Ouachita Parish, Louisiana",1046,1043,42,992,0,7,0,2,0,3,0,3,0,0,0,0,0
1400000US22073001100,22073001100,"Census Tract 11, Ouachita Parish, Louisiana",3421,3414,36,3349,4,1,0,1,23,7,0,6,1,0,0,0,0
1400000US22073001400,22073001400,"Census Tract 14, Ouachita Parish, Louisiana",2755,2711,451,2247,5,1,0,1,6,44,17,13,0,0,0,9,5
1400000US22073001500,22073001500,"Census Tract 15, Ouachita Parish, Louisiana",2247,2220,292,1916,0,2,0,3,7,27,5,16,0,0,0,5,1
1400000US22073001600,22073001600,"Census Tract 16, Ouachita Parish, Louisiana",843,839,258,580,0,0,0,0,1,4,3,0,0,0,0,1,0
1400000US22073001700,22073001700,"Census Tract 17, Ouachita Parish, Louisiana",2937,2893,1912,833,4,119,1,0,24,44,27,6,0,0,0,9,2
1400000US22073005100,22073005100,"Census Tract 51, Ouachita Parish, Louisiana",1874,1861,1757,81,4,4,1,2,12,13,8,0,0,0,0,4,1
1400000US22073005201,22073005201,"Census Tract 52.01, Ouachita Parish, Louisiana",3524,3503,3445,18,10,5,0,0,25,21,17,0,0,0,0,3,1
1400000US22073005202,22073005202,"Census Tract 52.02, Ouachita Parish, Louisiana",8111,8036,7700,262,11,27,2,0,34,75,50,1,0,1,0,14,9
1400000US22073005301,22073005301,"Census Tract 53.01, Ouachita Parish, Louisiana",5765,5682,5550,46,14,27,0,0,45,83,58,0,1,0,0,20,4
1400000US22073005302,22073005302,"Census Tract 53.02, Ouachita Parish, Louisiana",4934,4889,4605,231,19,9,4,3,18,45,24,1,3,0,0,15,2
1400000US22073005400,22073005400,"Census Tract 54, Ouachita Parish, Louisiana",2004,1986,1626,328,5,10,1,0,16,18,9,0,0,0,0,9,0
1400000US22073005500,22073005500,"Census Tract 55, Ouachita Parish, Louisiana",3494,3402,2339,981,6,22,1,4,49,92,37,7,3,0,0,40,5
1400000US22073005600,22073005600,"Census Tract 56, Ouachita Parish, Louisiana",2407,2349,1197,1115,7,3,0,0,27,58,32,6,0,1,0,19,0
1400000US22073005700,22073005700,"Census Tract 57, Ouachita Parish, Louisiana",1141,1122,758,356,0,0,0,0,8,19,10,0,0,0,0,5,4
1400000US22073005800,22073005800,"Census Tract 58, Ouachita Parish, Louisiana",2803,2757,1913,799,13,2,0,2,28,46,25,7,0,0,0,13,1
1400000US22073005900,22073005900,"Census Tract 59, Ouachita Parish, Louisiana",2893,2829,2769,25,16,1,0,2,16,64,60,0,0,0,0,3,1
1400000US22073010101,22073010101,"Census Tract 101.01, Ouachita Parish, Louisiana",4235,4179,3864,278,10,13,0,2,12,56,24,2,0,1,0,28,1
1400000US22073010102,22073010102,"Census Tract 101.02, Ouachita Parish, Louisiana",5415,5351,3412,1865,19,18,0,2,35,64,27,2,1,1,0,25,8
1400000US22073010201,22073010201,"Census Tract 102.01, Ouachita Parish, Louisiana",5181,5128,3928,1082,7,68,1,3,39,53,38,0,0,0,0,9,6
1400000US22073010202,22073010202,"Census Tract 102.02, Ouachita Parish, Louisiana",4387,4341,4091,201,8,11,0,6,24,46,30,0,2,0,0,7,7
1400000US22073010301,22073010301,"Census Tract 103.01, Ouachita Parish, Louisiana",3334,3286,2918,245,3,102,0,1,17,48,29,5,0,0,2,4,8
1400000US22073010302,22073010302,"Census Tract 103.02, Ouachita Parish, Louisiana",3063,2979,2387,557,1,10,3,0,21,84,36,8,0,0,0,33,7
1400000US22073010400,22073010400,"Census Tract 104, Ouachita Parish, Louisiana",6954,6878,6247,545,26,12,0,0,48,76,55,0,0,0,0,14,7
1400000US22073010501,22073010501,"Census Tract 105.01, Ouachita Parish, Louisiana",9044,8921,8559,225,26,61,3,0,47,123,88,9,0,1,0,23,2
1400000US22073010502,22073010502,"Census Tract 105.02, Ouachita Parish, Louisiana",3923,3887,3831,30,14,0,0,0,12,36,32,0,0,0,0,2,2
1400000US22073010601,22073010601,"Census Tract 106.01, Ouachita Parish, Louisiana",3977,3939,151,3755,3,12,5,1,12,38,2,36,0,0,0,0,0
1400000US22073010603,22073010603,"Census Tract 106.03, Ouachita Parish, Louisiana",5876,5820,1127,4604,18,43,0,3,25,56,16,22,0,0,0,17,1
1400000US22073010604,22073010604,"Census Tract 106.04, Ouachita Parish, Louisiana",2307,2272,1847,375,21,2,0,0,27,35,25,0,0,0,0,8,2
1400000US22073010700,22073010700,"Census Tract 107, Ouachita Parish, Louisiana",2923,2908,134,2757,0,1,0,4,12,15,3,9,0,0,0,3,0
1400000US22075050100,22075050100,"Census Tract 501, Plaquemines Parish, Louisiana",3025,2983,1178,1750,25,9,1,4,16,42,29,9,1,1,0,0,2
1400000US22075050200,22075050200,"Census Tract 502, Plaquemines Parish, Louisiana",6970,6819,6382,277,45,44,0,7,64,151,99,1,0,0,0,44,7
1400000US22075050300,22075050300,"Census Tract 503, Plaquemines Parish, Louisiana",2878,2797,2547,138,15,39,2,8,48,81,44,1,0,1,0,25,10
1400000US22075050400,22075050400,"Census Tract 504, Plaquemines Parish, Louisiana",3428,3388,1836,1251,217,19,0,14,51,40,26,6,0,0,0,6,2
1400000US22075050500,22075050500,"Census Tract 505, Plaquemines Parish, Louisiana",2605,2576,1343,1069,108,18,0,7,31,29,7,5,0,0,1,10,6
1400000US22075050600,22075050600,"Census Tract 506, Plaquemines Parish, Louisiana",2215,2189,1339,743,9,61,0,12,25,26,9,4,0,0,0,8,5
1400000US22075050700,22075050700,"Census Tract 507, Plaquemines Parish, Louisiana",3358,3321,2380,365,55,413,0,37,71,37,27,1,1,0,0,6,2
1400000US22075050800,22075050800,"Census Tract 508, Plaquemines Parish, Louisiana",2278,2251,1407,634,75,93,0,2,40,27,15,4,2,2,0,4,0
1400000US22077951900,22077951900,"Census Tract 9519, Pointe Coupee Parish, Louisiana",6061,5979,1664,4278,10,6,0,2,19,82,33,25,0,0,0,17,7
1400000US22077952000,22077952000,"Census Tract 9520, Pointe Coupee Parish, Louisiana",2620,2582,1125,1424,11,2,0,0,20,38,14,16,0,0,0,4,4
1400000US22077952100,22077952100,"Census Tract 9521, Pointe Coupee Parish, Louisiana",4705,4654,3375,1228,2,5,0,19,25,51,33,6,0,1,0,9,2
1400000US22077952200,22077952200,"Census Tract 9522, Pointe Coupee Parish, Louisiana",3396,3365,3012,310,8,8,0,6,21,31,26,0,1,0,0,4,0
1400000US22077952300,22077952300,"Census Tract 9523, Pointe Coupee Parish, Louisiana",1583,1565,1076,442,2,31,0,6,8,18,16,1,0,0,0,0,1
1400000US22077952400,22077952400,"Census Tract 9524, Pointe Coupee Parish, Louisiana",4398,4373,3468,871,5,4,0,5,20,25,23,0,0,0,0,1,1
1400000US22079010100,22079010100,"Census Tract 101, Rapides Parish, Louisiana",7342,7294,7014,130,66,17,2,2,63,48,40,0,2,1,1,2,2
1400000US22079010200,22079010200,"Census Tract 102, Rapides Parish, Louisiana",4083,4039,3575,432,16,7,1,1,7,44,28,0,6,0,0,5,5
1400000US22079010300,22079010300,"Census Tract 103, Rapides Parish, Louisiana",4943,4832,4635,107,36,15,0,3,36,111,69,2,4,0,0,30,6
1400000US22079010400,22079010400,"Census Tract 104, Rapides Parish, Louisiana",2696,2672,2553,63,26,14,4,2,10,24,15,0,3,0,0,3,3
1400000US22079010500,22079010500,"Census Tract 105, Rapides Parish, Louisiana",6895,6803,2832,3825,35,19,3,2,87,92,52,9,1,1,0,20,9
1400000US22079010600,22079010600,"Census Tract 106, Rapides Parish, Louisiana",4665,4610,4078,252,212,8,2,5,53,55,38,2,1,0,0,8,6
1400000US22079010700,22079010700,"Census Tract 107, Rapides Parish, Louisiana",3537,3489,3009,403,30,9,0,2,36,48,26,3,0,0,0,18,1
1400000US22079010800,22079010800,"Census Tract 108, Rapides Parish, Louisiana",669,645,429,208,2,4,0,0,2,24,10,0,0,0,0,7,7
1400000US22079010900,22079010900,"Census Tract 109, Rapides Parish, Louisiana",3746,3702,2274,1334,8,53,1,7,25,44,29,9,0,0,0,2,4
1400000US22079011000,22079011000,"Census Tract 110, Rapides Parish, Louisiana",3255,3226,730,2355,8,72,1,3,57,29,5,10,1,0,0,11,2
1400000US22079011100,22079011100,"Census Tract 111, Rapides Parish, Louisiana",2534,2516,670,1801,7,15,2,2,19,18,9,8,0,0,0,1,0
1400000US22079011300,22079011300,"Census Tract 113, Rapides Parish, Louisiana",2435,2407,2083,251,31,10,0,4,28,28,21,4,0,0,0,3,0
1400000US22079011400,22079011400,"Census Tract 114, Rapides Parish, Louisiana",40,40,35,0,0,2,0,0,3,0,0,0,0,0,0,0,0
1400000US22079011500,22079011500,"Census Tract 115, Rapides Parish, Louisiana",6979,6891,5415,1292,36,49,7,4,88,88,57,7,2,1,0,13,8
1400000US22079011600,22079011600,"Census Tract 116, Rapides Parish, Louisiana",2311,2288,1958,250,17,30,0,5,28,23,15,0,0,0,0,7,1
1400000US22079011700,22079011700,"Census Tract 117, Rapides Parish, Louisiana",3324,3274,1903,1096,17,180,5,7,66,50,23,8,0,2,0,10,7
1400000US22079011900,22079011900,"Census Tract 119, Rapides Parish, Louisiana",1049,1040,12,1014,4,6,0,1,3,9,0,9,0,0,0,0,0
1400000US22079012000,22079012000,"Census Tract 120, Rapides Parish, Louisiana",2439,2435,26,2372,0,1,0,0,36,4,0,4,0,0,0,0,0
1400000US22079012100,22079012100,"Census Tract 121, Rapides Parish, Louisiana",3235,3192,1543,1574,9,16,0,1,49,43,17,7,0,2,0,7,10
1400000US22079012200,22079012200,"Census Tract 122, Rapides Parish, Louisiana",3798,3736,2104,1525,9,58,3,0,37,62,32,10,0,7,1,9,3
1400000US22079012300,22079012300,"Census Tract 123, Rapides Parish, Louisiana",8317,8227,7348,617,18,175,4,5,60,90,65,2,0,0,0,17,6
1400000US22079012400,22079012400,"Census Tract 124, Rapides Parish, Louisiana",3443,3379,2900,342,17,88,0,3,29,64,56,0,0,0,0,8,0
1400000US22079012500,22079012500,"Census Tract 125, Rapides Parish, Louisiana",6180,6115,2809,3163,15,69,1,10,48,65,38,7,1,1,1,11,6
1400000US22079012600,22079012600,"Census Tract 126, Rapides Parish, Louisiana",2471,2446,1525,866,9,34,1,0,11,25,16,3,0,0,0,5,1
1400000US22079012700,22079012700,"Census Tract 127, Rapides Parish, Louisiana",2572,2565,161,2383,1,3,0,1,16,7,2,2,1,0,0,2,0
1400000US22079012800,22079012800,"Census Tract 128, Rapides Parish, Louisiana",1307,1305,43,1246,7,3,0,0,6,2,0,2,0,0,0,0,0
1400000US22079012900,22079012900,"Census Tract 129, Rapides Parish, Louisiana",2577,2561,10,2531,10,0,1,2,7,16,0,13,0,0,3,0,0
1400000US22079013000,22079013000,"Census Tract 130, Rapides Parish, Louisiana",2594,2587,159,2400,5,6,0,6,11,7,3,2,0,0,0,0,2
1400000US22079013100,22079013100,"Census Tract 131, Rapides Parish, Louisiana",2964,2946,1763,1104,23,17,1,2,36,18,11,0,0,0,0,0,7
1400000US22079013200,22079013200,"Census Tract 132, Rapides Parish, Louisiana",7090,7005,6597,272,53,23,0,2,58,85,48,3,5,0,0,18,11
1400000US22079013300,22079013300,"Census Tract 133, Rapides Parish, Louisiana",5547,5466,3192,2223,18,0,0,3,30,81,39,13,2,0,0,11,16
1400000US22079013400,22079013400,"Census Tract 134, Rapides Parish, Louisiana",2680,2637,2399,195,23,2,0,0,18,43,35,1,2,0,0,4,1
1400000US22079013500,22079013500,"Census Tract 135, Rapides Parish, Louisiana",5787,5419,4572,661,66,63,0,6,51,368,153,6,4,1,0,203,1
1400000US22079013600,22079013600,"Census Tract 136, Rapides Parish, Louisiana",2833,2809,2703,11,58,3,0,0,34,24,13,1,3,0,0,3,4
1400000US22081960100,22081960100,"Census Tract 9601, Red River Parish, Louisiana",4986,4944,3837,1058,19,5,0,0,25,42,24,7,0,0,1,4,6
1400000US22081960300,22081960300,"Census Tract 9603, Red River Parish, Louisiana",4636,4581,1703,2841,8,4,0,1,24,55,4,30,0,0,1,16,4
1400000US22083970100,22083970100,"Census Tract 9701, Richland Parish, Louisiana",3351,3312,1500,1780,5,12,0,1,14,39,21,8,0,0,0,10,0
1400000US22083970200,22083970200,"Census Tract 9702, Richland Parish, Louisiana",2203,2165,1293,853,2,4,0,0,13,38,14,7,1,0,0,12,4
1400000US22083970300,22083970300,"Census Tract 9703, Richland Parish, Louisiana",2952,2911,2579,309,5,3,0,0,15,41,25,4,0,0,0,11,1
1400000US22083970400,22083970400,"Census Tract 9704, Richland Parish, Louisiana",3087,3058,2300,742,3,6,0,0,7,29,26,1,0,0,0,0,2
1400000US22083970500,22083970500,"Census Tract 9705, Richland Parish, Louisiana",5381,5344,1942,3344,11,8,0,2,37,37,12,18,1,0,0,3,3
1400000US22083970600,22083970600,"Census Tract 9706, Richland Parish, Louisiana",4007,3964,3053,899,0,3,0,0,9,43,26,9,0,1,0,3,4
1400000US22085980100,22085980100,"Census Tract 9801, Sabine Parish, Louisiana",3160,3048,2354,383,233,1,0,0,77,112,61,9,17,0,0,2,23
1400000US22085980200,22085980200,"Census Tract 9802, Sabine Parish, Louisiana",3405,3259,2450,21,636,11,0,0,141,146,78,0,55,0,1,1,11
1400000US22085980300,22085980300,"Census Tract 9803, Sabine Parish, Louisiana",2259,2103,748,847,455,0,0,1,52,156,68,3,49,0,0,18,18
1400000US22085980400,22085980400,"Census Tract 9804, Sabine Parish, Louisiana",4464,4367,3603,473,212,4,1,1,73,97,41,4,30,0,0,16,6
1400000US22085980500,22085980500,"Census Tract 9805, Sabine Parish, Louisiana",3535,3473,1774,1572,50,14,1,0,62,62,37,8,5,0,0,9,3
1400000US22085980600,22085980600,"Census Tract 9806, Sabine Parish, Louisiana",3907,3868,3179,629,40,0,0,3,17,39,16,0,3,0,1,19,0
1400000US22085980700,22085980700,"Census Tract 9807, Sabine Parish, Louisiana",2729,2699,2618,9,40,5,1,0,26,30,21,0,3,0,0,4,2
1400000US22087030101,22087030101,"Census Tract 301.01, St. Bernard Parish, Louisiana",1342,1106,974,117,4,2,0,0,9,236,222,1,0,0,1,8,4
1400000US22087030103,22087030103,"Census Tract 301.03, St. Bernard Parish, Louisiana",6821,6464,5115,1192,45,36,2,4,70,357,295,10,5,0,0,26,21
1400000US22087030104,22087030104,"Census Tract 301.04, St. Bernard Parish, Louisiana",2577,2361,2271,17,37,0,0,0,36,216,173,1,3,0,0,21,18
1400000US22087030203,22087030203,"Census Tract 302.03, St. Bernard Parish, Louisiana",4278,4126,4017,13,19,25,1,7,44,152,117,1,1,1,0,24,8
1400000US22087030204,22087030204,"Census Tract 302.04, St. Bernard Parish, Louisiana",6592,6321,3582,2602,23,47,0,1,66,271,188,6,1,6,1,23,46
1400000US22087030206,22087030206,"Census Tract 302.06, St. Bernard Parish, Louisiana",4327,4220,4138,1,14,53,0,1,13,107,98,0,0,0,1,6,2
1400000US22087030207,22087030207,"Census Tract 302.07, St. Bernard Parish, Louisiana",5597,5381,5227,2,13,54,0,6,79,216,185,0,0,0,1,22,8
1400000US22087030208,22087030208,"Census Tract 302.08, St. Bernard Parish, Louisiana",4892,4731,4548,13,12,106,0,2,50,161,130,0,1,0,0,18,12
1400000US22087030209,22087030209,"Census Tract 302.09, St. Bernard Parish, Louisiana",4843,4615,4180,326,30,48,0,0,31,228,193,0,3,0,0,14,18
1400000US22087030300,22087030300,"Census Tract 303, St. Bernard Parish, Louisiana",2258,2120,1991,70,13,9,0,6,31,138,96,0,0,3,0,29,10
1400000US22087030400,22087030400,"Census Tract 304, St. Bernard Parish, Louisiana",2731,2623,2477,101,7,22,0,2,14,108,80,0,0,1,0,15,12
1400000US22087030500,22087030500,"Census Tract 305, St. Bernard Parish, Louisiana",3362,3191,3128,2,5,32,0,0,24,171,139,0,0,2,0,23,7
1400000US22087030601,22087030601,"Census Tract 306.01, St. Bernard Parish, Louisiana",2743,2653,2528,3,9,58,0,0,55,90,70,0,1,0,0,15,4
1400000US22087030602,22087030602,"Census Tract 306.02, St. Bernard Parish, Louisiana",4112,3927,3779,27,31,49,2,3,36,185,142,0,1,2,0,26,14
1400000US22087030603,22087030603,"Census Tract 306.03, St. Bernard Parish, Louisiana",3416,2961,2001,566,14,273,1,4,102,455,254,7,1,1,1,158,33
1400000US22087030700,22087030700,"Census Tract 307, St. Bernard Parish, Louisiana",2165,2073,2012,19,5,13,0,1,23,92,73,0,0,0,0,8,11
1400000US22087030800,22087030800,"Census Tract 308, St. Bernard Parish, Louisiana",5173,4931,4755,24,28,45,0,0,79,242,178,1,3,1,3,21,35
1400000US22089060100,22089060100,"Census Tract 601, St. Charles Parish, Louisiana",1121,1110,897,199,2,5,0,2,5,11,6,0,0,0,0,1,4
1400000US22089062100,22089062100,"Census Tract 621, St. Charles Parish, Louisiana",4757,4476,3108,1279,18,26,1,3,41,281,182,7,1,0,1,67,23
1400000US22089062200,22089062200,"Census Tract 622, St. Charles Parish, Louisiana",2300,2266,765,1468,5,5,0,0,23,34,20,5,0,0,0,8,1
1400000US22089062301,22089062301,"Census Tract 623.01, St. Charles Parish, Louisiana",5657,5380,4815,447,6,65,0,4,43,277,212,4,0,0,0,37,24
1400000US22089062302,22089062302,"Census Tract 623.02, St. Charles Parish, Louisiana",5099,4966,3949,942,4,52,0,3,16,133,105,2,0,0,0,20,6
1400000US22089062400,22089062400,"Census Tract 624, St. Charles Parish, Louisiana",1732,1704,844,829,5,1,0,4,21,28,16,8,0,0,0,1,3
1400000US22089062500,22089062500,"Census Tract 625, St. Charles Parish, Louisiana",3415,3344,2634,658,11,10,0,0,31,71,53,2,1,0,0,11,4
1400000US22089062700,22089062700,"Census Tract 627, St. Charles Parish, Louisiana",3601,3564,1386,2142,8,3,0,6,19,37,20,10,0,0,0,7,0
1400000US22089062800,22089062800,"Census Tract 628, St. Charles Parish, Louisiana",4027,3929,1482,2396,18,5,0,3,25,98,46,15,0,0,1,29,7
1400000US22089062900,22089062900,"Census Tract 629, St. Charles Parish, Louisiana",2725,2652,2304,293,10,9,3,0,33,73,38,17,2,0,0,14,2
1400000US22089063000,22089063000,"Census Tract 630, St. Charles Parish, Louisiana",1285,1272,828,437,2,2,0,0,3,13,6,5,0,0,0,2,0
1400000US22089063100,22089063100,"Census Tract 631, St. Charles Parish, Louisiana",6929,6753,6163,454,11,74,0,16,35,176,132,7,0,0,0,23,14
1400000US22089063200,22089063200,"Census Tract 632, St. Charles Parish, Louisiana",5424,5310,4726,499,19,8,0,11,47,114,66,5,0,0,1,36,6
1400000US22091951100,22091951100,"Census Tract 9511, St. Helena Parish, Louisiana",4188,4128,2228,1876,5,2,1,0,16,60,16,26,0,0,0,9,9
1400000US22091951200,22091951200,"Census Tract 9512, St. Helena Parish, Louisiana",6337,6293,2631,3604,5,8,0,3,42,44,22,11,0,0,0,3,8
